Item Code,Brand ,Model,Type,Reel Type,Length,Joint Type,Power,Power Category,Lure Weight,Action,Material,Guide,Reel Seat,Price,Discount,CR,GV,Warranty,After Discount,Final Price,Balance
113560,Daiwa,Emcast,Surf,Spinning,15',3PCS,20 - 50 PE,Medium Heavy,150-250,0,Carbon,Fuji,Normal,RM700,RM 50,,RM 40,12M,RM 650,RM 610,0
263414,Eupro,Champion,Surf,Spinning,15',3PCS,   ,0,0,0,(Comp),Normal,Normal,RM320,RM 30,,RM 20,0,RM 290,RM 270,0
543762,Shimano,20'Vengeance,Surf,Spinning,15',3PCS,   ,0,225,0,(Comp),Normal,Normal,RM309,,,,0,RM 309,RM 309,0
263440,Eupro,Royal,Surf,Spinning,15',3PCS,   ,0,0,0,(Comp),Normal,Normal,RM330,,,RM 20,0,RM 330,RM 310,0
283637,Awa-Shima,18'Prime Caster,Surf,Spinning,15',3PCS,   ,0,0,0,(Comp),Normal,Normal,RM210,RM 30,,RM 20,0,RM 180,RM 160,0
283245,Gtech,Swin,Surf,Spinning,15',3PCS,25 - 60 PE,Medium Heavy,100-300,0,(Comp),Fuji,Fuji,RM239,,,,0,RM 239,RM 239,0
393415,Lemax,B/M Warrior,Surf,Spinning,15',3PCS,   ,0,160-240,0,(Comp),Normal,Normal,RM325,RM 30,,RM 20,0,RM 295,RM 275,0
543938,Shimano,24'Activecast,Surf,Spinning,15',3PCS,25 - 60 PE,Heavy,250,0,Carbon,SiC,Normal,RM700,RM 50,,RM 50,12M,RM 650,RM 600,0
393415,Lemax,B/M Warrior,Surf,Spinning,15',3PCS,   ,0,160-240,0,Carbon,Normal,Normal,RM325,RM 30,,RM 20,0,RM 295,RM 275,0
663510,Benmingo,Max Fish,Surf,Spinning,15',3PCS,25 - 50 PE,Medium Heavy,100-200,0,Carbon,Normal,Normal,RM199,,,RM 20,0,RM 199,RM 179,0
233263,Asuka,Airwave,Surf,Spinning,15',3PCS,30 - 80 PE,Heavy,150-300,0,(Comp),Normal,Normal,RM159,,,RM 10,0,RM 159,RM 149,0
103520,Seahawk,Windsurf Type R,Surf,Spinning,16'5'',3PCS,   ,0,200-300,0,(Comp),Normal,Normal,RM235,RM 30,,RM 20,0,RM 205,RM 185,0
543974,Shimano,25'Swiftcast XT,Surf,Spinning,16',3PCS,20 - 50 PE,Heavy,250,0,Carbon,Fuji,Fuji,RM670,,RM 30,RM 10,12M,RM 640,RM 630,0
103595,Seahawk,Beach Surfer,Surf,Spinning,16'5'',3PCS,   ,0,100-200,0,(Comp),Normal,Normal,RM180,,,RM 20,0,RM 180,RM 160,0
543939,Shimano,24'Activecast,Surf,Spinning,16',3PCS,   ,0,250,0,Carbon,SiC,Normal,RM725,RM 50,,RM 50,12M,RM 675,RM 625,0
#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
113421,Daiwa,20'Phantom Ex,Surf,Spinning,16',3PCS,20 - 50 PE,Medium Heavy,0,0,Carbon,Fuji,Fuji,RM670,RM 60,,RM 10,12M,RM 610,RM 600,0
113607,Daiwa,24'Primesurf,Surf,Spinning,16',3PCS,20 - 50 PE,Medium Heavy,150-250,0,Carbon,Fuji,Fuji,RM1230,RM 10,,RM 20,12M,RM 1220,RM 1200,0
113503,Daiwa,21'Procaster,Surf,Spinning,16',3PCS,20 - 50 PE,Medium Heavy,150-250,0,Carbon,Fuji,Fuji,RM880,RM 60,,RM 20,12M,RM 820,RM 800,0
103495,Seahawk,Windsurf Type R,Surf,Spinning,13',3PCS,20 - 60 PE,Heavy,0,0,(Comp),Normal,Normal,RM205,RM 30,,RM 20,0,RM 175,RM 155,0
543973,Shimano,25'Surf Chaser Telescopic,Surf,Spinning,15',3PCS,   ,0,0,0,(Comp),Fuji,Fuji,RM680,RM 50,,RM 10,12M,RM 630,RM 620,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
0,0,0,0,0,0,0,   ,0,0,0,0,0,0,,,,,0,,,0
